joint_0_0_pos,joint_1_0_pos,joint_2_0_pos,joint_3_0_pos,joint_4_0_pos,joint_5_0_pos,joint_6_0_pos,joint_7_0_pos,joint_8_0_pos,joint_9_0_pos,joint_10_0_pos,joint_11_0_pos,joint_12_0_pos,joint_13_0_pos,joint_14_0_pos,joint_15_0_pos,joint_0_0_vel,joint_1_0_vel,joint_2_0_vel,joint_3_0_vel,joint_4_0_vel,joint_5_0_vel,joint_6_0_vel,joint_7_0_vel,joint_8_0_vel,joint_9_0_vel,joint_10_0_vel,joint_11_0_vel,joint_12_0_vel,joint_13_0_vel,joint_14_0_vel,joint_15_0_vel,joint_0_0_effort,joint_1_0_effort,joint_2_0_effort,joint_3_0_effort,joint_4_0_effort,joint_5_0_effort,joint_6_0_effort,joint_7_0_effort,joint_8_0_effort,joint_9_0_effort,joint_10_0_effort,joint_11_0_effort,joint_12_0_effort,joint_13_0_effort,joint_14_0_effort,joint_15_0_effort
-0.07986626657126052,0.37936476621348747,1.1304148499316873,1.7063735030898162,0.1090481716646057,0.7356911863006498,0.314857397059777,-0.061435589670200394,-0.06757914863722043,0.617427676185514,1.8092781157874016,0.05375614096142534,1.6172918980680255,0.7955908862290952,1.070515150003242,0.1827708792688462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01462493884162849,-0.033039323334284484,-0.020792698087387387,-0.005966778245964764,0.008338670816254973,-0.04725496504120998,-0.02193132748249798,-0.04315147395485746,-0.011392130218074887,-0.03023884902036427,-0.025173882183202174,-0.014549918459429373,0.02184368093197513,-0.03130214256307781,0.0261238445775734,0.017396785266479815
0.26878070480712674,0.777160209328035,1.5604639776230902,1.3561906419696739,-0.0906174947635456,0.3363598534443472,1.5082437264034196,0.7863755477785651,-0.22731168177974148,1.4329851290574243,0.25956536635659666,0.7571936426852198,0.34711108163663223,0.23959879971378154,0.8416675784817454,0.6020687787679638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013777345800972212,-0.030317389013785126,-0.01622910104530138,-0.008252126721263747,-0.013216110971085826,-0.04919969736204836,-0.01626453348354248,0.012603663514512493,-0.010140204490732095,-0.03244106030348032,-0.02692074625194145,0.010333139296906206,-0.06211850388521727,-0.031515420197300345,0.014884015428560646,0.01920413043220883
-0.12594295882391082,0.2826037124829218,0.22884757152149646,1.7693449825017713,-0.1904503279776212,0.7479783042346899,1.3300805163598386,-0.05682792044493537,0.08140215631301552,0.5790304326416388,0.6573608094711442,-0.061435589670200394,0.3363598534443472,0.12747884856566583,0.78483965803681,0.8324522400312153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014654726876844977,-0.04913423441499554,-0.02438077654019041,0.0036346700464312993,-0.0109667280006788,-0.026634359281872154,-0.015980946023033335,-0.027258438440521494,0.011116220767531647,-0.05438003816290616,-0.027007614096268402,-0.07811064571412633,-0.09867757294957043,-0.027513567810833812,0.025619287152312993,-0.014291711084233452
0.05068436147791533,0.2826037124829218,0.1704837613348061,1.1887786601183776,-0.1904503279776212,0.7187963991413446,0.7571936426852198,0.6819350453392244,0.25188591764782164,-0.11365584088987074,0.6573608094711442,1.064371591036222,1.730947738957896,-0.16894787159305108,0.20273744591166132,0.04454080251089529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014041390252433353,-0.04161635234188025,-0.024378961937917023,-0.018967257224840543,-0.005251487920257064,-0.06083543339561367,-0.029878598805491957,0.0050000230798241604,0.013071326705417413,-0.0890571330049818,-0.025675526794417522,0.007181060614012424,0.023609300089271913,-0.019386580564553117,0.018290725046589906,-0.009729087289553837
-0.2779960432576568,0.6926862735315095,0.8170933426136653,1.088945826904302,-0.152053084433746,1.0536203628439367,0.32714451499381714,1.7908474388863413,-0.23345524074676152,1.377693098354244,0.10751228192285069,0.015358897417550098,1.3024345010082483,1.4836694905353396,0.4116184507903427,0.23652702023027156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016267303200574443,-0.045197948643025225,-0.023540211664269006,-0.001147379218191984,0.012652030797271424,-0.03123902877896287,-0.02065943922369782,0.014930347155565767,0.006381312074360596,-0.030281481409898205,-0.019897942695037446,0.011737498269409799,0.014383462376649447,-0.02153321532990697,0.00044475126487791925,0.0116506924786334
0.0906174947635456,0.6005328890262088,0.5068436147791532,1.227175903662253,0.13362240753268587,0.6481454710206142,-0.03225368457685521,0.15973253314252103,-0.023038346126325146,1.5051719469199099,1.087409937162547,0.8401316887399903,0.15819664340076603,1.058228032069202,0.5329537403889885,1.4652388136342795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006587256751712512,-0.07288068391291824,-0.02946293417962889,0.012444815399908113,0.010175721215766431,-0.06667388944241717,-0.029772112219257563,-0.018438930964736637,0.016151768674922035,-0.028727198421302683,0.008013946469957293,0.01465042788563371,-0.015242834823590568,-0.0313101967376998,0.02299294601851169,0.015729598075596308
0.15051719469199096,1.062835701294467,0.2964267201587169,1.7432348568919362,0.01996656664281513,0.9676105373056563,1.3101139497170233,1.7616655337929965,-0.01228711793404008,0.32714451499381714,1.1949222190853979,1.3607983111949389,0.2472782484225566,0.7971267759708501,0.460766922526503,0.15666075365901103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011616272907587238,-0.03140825868209144,-0.02626557013666387,0.013221412704842271,-0.012596228866347932,-0.024277913402809978,-0.012013680772828918,0.014339302798375222,0.015594864244809077,-0.05937707771133247,-0.018857241487440335,0.013754590559807593,-0.06725104112324198,-0.7895082670861511,0.015505074437896683,-0.01479174482446736
-0.2180963433292114,0.1904503279776212,1.709445282573326,1.5666075365901102,0.1105840614063607,0.25188591764782164,0.03993313328563026,1.1995298883106627,0.0,0.8816007117673758,0.5314178506472335,-0.07065092812073046,1.7340195184414062,0.1413018562414609,0.8309163502894604,0.7218681786248546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016265748493289267,-0.05298720985445437,-0.016154009779950358,-0.01039509555552582,0.01348910849285892,-0.04450431874102518,-0.019417050089200825,-0.01854214756086177,-0.012604720559790578,-0.03048672367183479,-0.032251497953911294,-0.13715930519369363,0.021061438290568193,0.014864798143882925,0.028630795464052086,0.015535635613246584
0.19966566642815128,0.6788632658557143,0.4423362456254428,0.4576951430429929,-0.21348867410394637,0.9752899860144313,0.5836381018669038,1.5712152058153752,-0.16894787159305108,1.0459409141351617,0.9814335449814514,1.2532860292720882,1.715588841540346,-0.0952251639888106,0.5805663223833938,0.5836381018669038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013755694063250348,-0.03215702760661649,-0.028962375303983164,-0.01903192691462394,-0.013331531969538984,-0.02709569760286496,-0.01509466328219193,0.014253423886107782,-0.007793901227818974,-0.02956092209235025,-0.017529530722925152,0.015060448548277046,0.013822488878869877,-0.017700634126888826,0.01712182617189032,-0.015877753668013674
0.01996656664281513,0.7402988555259148,1.5236026238209697,0.5114512840044183,0.13362240753268587,1.4422004675079543,-0.04914847173616032,0.5329537403889885,-0.21963223307096644,1.5297461827879897,0.22731168177974148,0.6988298324985295,0.33789574318610216,0.6466095812788591,-0.023038346126325146,1.4821336007935846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01716407253908568,-0.02960744364496834,-0.018131917104914866,0.0012617038065584445,0.013665296903655422,-0.027484494601571458,-0.07923604036270065,-0.017856279487976873,-0.0028232355808553316,-0.03203770501947144,-0.031019268155804865,-0.015275435722750034,-0.006915541694932337,0.01194274338157215,0.014212433658991639,0.015967491528853427
